from_id	to_id	type	time
U92	U121	1	1012928869
U92	U78	1	1012928869
U92	U113	1	1012928869
U92	U83	1	1012928869
U92	U39	1	1012928869
U92	U121	1	1012928869
U92	U78	1	1012928869
U92	U113	1	1012928869
U92	U83	1	1012928869
U92	U150	1	1012928869
U92	U39	1	1012928869
U92	U121	1	1012928869
U92	U78	1	1012928869
U92	U113	1	1012928869
U92	U83	1	1012928869
U92	U39	1	1012928869
U92	U121	1	1012928869
U92	U78	1	1012928869
U92	U113	1	1012928869
U92	U83	1	1012928869
U92	U23	1	1012928998
U92	U23	1	1012932963
U92	U107	1	1012932963
U92	U54	1	1012932963
U92	U65	1	1012932963
U92	U27	1	1012932963
U92	U23	1	1012932963
U92	U107	1	1012932963
U92	U54	1	1012932963
U92	U65	1	1012932963
U92	U27	1	1012932963
U107	U38	1	1012936124
U107	U107	1	1012936124
U107	U6	1	1012936124
U107	U27	1	1012936124
U107	U132	1	1012936124
U107	U92	1	1012936124
U107	U39	1	1012936124
U107	U83	1	1012936124
U107	U77	1	1012936124
U107	U10	1	1012936124
U107	U126	1	1012936124
U107	U17	1	1012936124
U107	U103	1	1012936124
U107	U54	1	1012936124
U107	U113	1	1012936124
U107	U119	1	1012936124
U107	U132	1	1012936124
U107	U92	1	1012936124
U107	U39	1	1012936124
U107	U83	1	1012936124
U107	U77	1	1012936124
U107	U10	1	1012936124
U107	U126	1	1012936124
U107	U17	1	1012936124
U107	U103	1	1012936124
U107	U54	1	1012936124
U107	U113	1	1012936124
U107	U119	1	1012936124
U150	U38	1	1012942325
U150	U107	1	1012942325
U150	U6	1	1012942325
U150	U27	1	1012942325
U150	U54	1	1012942325
U150	U132	1	1012942325
U150	U92	1	1012942325
U150	U39	1	1012942325
U150	U83	1	1012942325
U150	U77	1	1012942325
U150	U10	1	1012942325
U150	U126	1	1012942325
U150	U17	1	1012942325
U150	U103	1	1012942325
U150	U113	1	1012942325
U150	U119	1	1012942325
U150	U54	1	1012942325
U150	U132	1	1012942325
U150	U92	1	1012942325
U150	U39	1	1012942325
U150	U83	1	1012942325
U150	U77	1	1012942325
U150	U10	1	1012942325
U150	U126	1	1012942325
U150	U17	1	1012942325
U150	U103	1	1012942325
U150	U113	1	1012942325
U150	U119	1	1012942325
U118	U77	1	1012977823
U128	U105	1	1012978371
U128	U112	1	1012978371
U128	U100	1	1012978371
U128	U100	1	1012978371
U128	U105	1	1012978371
U128	U112	1	1012978371
U128	U100	1	1012978371
U128	U100	1	1012978371
U128	U105	1	1012978371
U128	U112	1	1012978371
U128	U100	1	1012978371
U128	U100	1	1012978371
U128	U105	1	1012978371
U128	U112	1	1012978371
U128	U100	1	1012978371
U128	U100	1	1012978371
U128	U105	1	1012979365
U128	U112	1	1012979365
U128	U100	1	1012979365
U128	U105	1	1012979365
U128	U112	1	1012979365
U128	U100	1	1012979365
U126	U25	1	1012980475
U50	U67	1	1012981259
U50	U9	1	1012981259
U50	U67	1	1012981259
U50	U9	1	1012981259
U48	U67	1	1012982434
U107	U38	1	1012982583
U107	U107	1	1012982583
U107	U6	1	1012982583
U107	U27	1	1012982583
U107	U132	1	1012982583
U107	U92	1	1012982583
U107	U39	1	1012982583
U107	U83	1	1012982583
U107	U77	1	1012982583
U107	U10	1	1012982583
U107	U126	1	1012982583
U107	U17	1	1012982583
U107	U103	1	1012982583
U107	U54	1	1012982583
U107	U113	1	1012982583
U107	U119	1	1012982583
U107	U65	1	1012982583
U107	U122	1	1012982583
U107	U79	1	1012982583
U107	U23	1	1012982583
U107	U38	1	1012982583
U107	U107	1	1012982583
U107	U6	1	1012982583
U107	U27	1	1012982583
U107	U132	1	1012982583
U107	U92	1	1012982583
U107	U39	1	1012982583
U107	U83	1	1012982583
U107	U77	1	1012982583
U107	U10	1	1012982583
U107	U126	1	1012982583
U107	U17	1	1012982583
U107	U103	1	1012982583
U107	U54	1	1012982583
U107	U113	1	1012982583
U107	U119	1	1012982583
U107	U65	1	1012982583
U107	U122	1	1012982583
U107	U79	1	1012982583
U107	U23	1	1012982583
U107	U38	1	1012982583
U107	U107	1	1012982583
U107	U6	1	1012982583
U107	U27	1	1012982583
U107	U132	1	1012982583
U107	U92	1	1012982583
U107	U39	1	1012982583
U107	U83	1	1012982583
U107	U77	1	1012982583
U107	U10	1	1012982583
U107	U126	1	1012982583
U107	U17	1	1012982583
U107	U103	1	1012982583
U107	U54	1	1012982583
U107	U113	1	1012982583
U107	U119	1	1012982583
U107	U65	1	1012982583
U107	U122	1	1012982583
U107	U79	1	1012982583
U107	U23	1	1012982583
U107	U38	1	1012982583
U107	U107	1	1012982583
U107	U6	1	1012982583
U107	U27	1	1012982583
U107	U132	1	1012982583
U107	U92	1	1012982583
U107	U39	1	1012982583
U107	U83	1	1012982583
U107	U77	1	1012982583
U107	U10	1	1012982583
U107	U126	1	1012982583
U107	U17	1	1012982583
U107	U103	1	1012982583
U107	U54	1	1012982583
U107	U113	1	1012982583
U107	U119	1	1012982583
U107	U65	1	1012982583
U107	U122	1	1012982583
U107	U79	1	1012982583
U107	U23	1	1012982583
U107	U38	1	1012982583
U107	U107	1	1012982583
U107	U6	1	1012982583
U107	U27	1	1012982583
U107	U132	1	1012982583
U107	U92	1	1012982583
U107	U39	1	1012982583
U107	U83	1	1012982583
U107	U77	1	1012982583
U107	U10	1	1012982583
U107	U126	1	1012982583
U107	U17	1	1012982583
U107	U103	1	1012982583
U107	U54	1	1012982583
U107	U113	1	1012982583
U107	U119	1	1012982583
U107	U65	1	1012982583
U107	U122	1	1012982583
U107	U79	1	1012982583
U107	U23	1	1012982583
U107	U38	1	1012982583
U107	U107	1	1012982583
U107	U6	1	1012982583
U107	U27	1	1012982583
U107	U132	1	1012982583
U107	U92	1	1012982583
U107	U39	1	1012982583
U107	U83	1	1012982583
U107	U77	1	1012982583
U107	U10	1	1012982583
U107	U126	1	1012982583
U107	U17	1	1012982583
U107	U103	1	1012982583
U107	U54	1	1012982583
U107	U113	1	1012982583
U107	U119	1	1012982583
U107	U65	1	1012982583
U107	U122	1	1012982583
U107	U79	1	1012982583
U107	U23	1	1012982583
U111	U91	1	1012984750
U111	U91	1	1012984750
U111	U91	1	1012984750
U111	U91	1	1012984750
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U111	U91	1	1012986998
U111	U104	1	1012986998
U111	U78	1	1012986998
U111	U102	1	1012986998
U18	U32	1	1012987912
U18	U32	1	1012987912
U128	U21	1	1012988292
U128	U126	1	1012988737
U128	U126	1	1012988737
U118	U21	1	1012989556
U86	U133	1	1012990994
U16	U126	1	1012991081
U150	U103	1	1012991169
U150	U10	1	1012991169
U150	U17	1	1012991169
U150	U126	1	1012991169
U150	U92	1	1012991169
U150	U132	1	1012991169
U150	U77	1	1012991169
U150	U39	1	1012991169
U150	U107	1	1012991169
U150	U107	1	1012991169
U150	U103	1	1012991169
U150	U10	1	1012991169
U150	U17	1	1012991169
U150	U126	1	1012991169
U150	U92	1	1012991169
U150	U132	1	1012991169
U150	U77	1	1012991169
U150	U39	1	1012991169
U150	U107	1	1012991169
U150	U107	1	1012991169
U150	U103	1	1012991169
U150	U10	1	1012991169
U150	U17	1	1012991169
U150	U126	1	1012991169
U150	U92	1	1012991169
U150	U132	1	1012991169
U150	U77	1	1012991169
U150	U39	1	1012991169
U150	U107	1	1012991169
U150	U107	1	1012991169
U150	U103	1	1012991169
U150	U10	1	1012991169
U150	U17	1	1012991169
U150	U126	1	1012991169
U150	U92	1	1012991169
U150	U132	1	1012991169
U150	U77	1	1012991169
U150	U39	1	1012991169
U150	U107	1	1012991169
U150	U107	1	1012991169
U150	U103	1	1012991169
U150	U10	1	1012991169
U150	U17	1	1012991169
U150	U126	1	1012991169
U150	U92	1	1012991169
U150	U132	1	1012991169
U150	U77	1	1012991169
U150	U39	1	1012991169
U150	U107	1	1012991169
U150	U107	1	1012991169
U77	U90	1	1012991361
U77	U118	1	1012991361
U77	U90	1	1012991361
U77	U118	1	1012991361
U100	U78	1	1012993710
U150	U96	1	1012993867
U114	U52	1	1012996945
U107	U38	1	1012996983
U107	U107	1	1012996983
U107	U6	1	1012996983
U107	U27	1	1012996983
U107	U132	1	1012996983
U107	U92	1	1012996983
U107	U39	1	1012996983
U107	U83	1	1012996983
U107	U77	1	1012996983
U107	U10	1	1012996983
U107	U126	1	1012996983
U107	U17	1	1012996983
U107	U103	1	1012996983
U107	U54	1	1012996983
U107	U113	1	1012996983
U107	U119	1	1012996983
U107	U65	1	1012996983
U107	U122	1	1012996983
U107	U79	1	1012996983
U107	U23	1	1012996983
U96	U150	1	1012998203
U150	U107	1	1012998344
U107	U150	1	1012998788
U79	U77	1	1013001160
U79	U92	1	1013001160
U79	U77	1	1013001160
U79	U92	1	1013001160
U79	U39	1	1013001336
U78	U100	1	1013001409
U92	U39	1	1013002482
U128	U126	1	1013005357
U86	U133	1	1013005394
U128	U126	1	1013005548
U150	U103	1	1013005569
U150	U10	1	1013005569
U150	U17	1	1013005569
U150	U126	1	1013005569
U150	U92	1	1013005569
U150	U132	1	1013005569
U150	U77	1	1013005569
U150	U39	1	1013005569
U150	U107	1	1013005569
U150	U107	1	1013005569
U100	U78	1	1013005611
U128	U126	1	1013005613
U135	U134	1	1013005838
U135	U99	1	1013005838
U135	U87	1	1013005838
U135	U131	1	1013005838
U135	U85	1	1013005838
U135	U135	1	1013005838
U135	U134	1	1013005838
U135	U99	1	1013005838
U135	U87	1	1013005838
U135	U131	1	1013005838
U135	U85	1	1013005838
U135	U135	1	1013005838
U135	U134	1	1013005838
U135	U99	1	1013005838
U135	U87	1	1013005838
U135	U131	1	1013005838
U135	U85	1	1013005838
U135	U135	1	1013005838
U122	U107	1	1013006822
U122	U79	1	1013006822
U122	U107	1	1013006822
U122	U79	1	1013006822
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
U150	U101	1	1013011777
U150	U96	1	1013011777
U150	U89	1	1013011777
U150	U81	1	1013011777
U150	U92	1	1013011777
U150	U113	1	1013011777
U150	U108	1	1013011777
U150	U148	1	1013011777
U150	U56	1	1013011777
U150	U65	1	1013011777
U150	U27	1	1013011777
U150	U6	1	1013011777
U150	U83	1	1013011777
U150	U121	1	1013011777
U150	U39	1	1013011777
U150	U82	1	1013011777
U150	U130	1	1013011777
U150	U133	1	1013011777
U150	U132	1	1013011777
U150	U111	1	1013011777
U150	U104	1	1013011777
U150	U102	1	1013011777
U150	U78	1	1013011777
U150	U124	1	1013011777
U150	U134	1	1013011777
U150	U99	1	1013011777
U150	U87	1	1013011777
U150	U131	1	1013011777
U150	U85	1	1013011777
U150	U119	1	1013011777
U150	U88	1	1013011777
U150	U125	1	1013011777
U150	U103	1	1013011777
U150	U80	1	1013011777
U150	U98	1	1013011777
U150	U38	1	1013011777
U150	U33	1	1013011777
U150	U10	1	1013011777
U150	U26	1	1013011777
U150	U17	1	1013011777
U150	U21	1	1013011777
U150	U61	1	1013011777
U150	U25	1	1013011777
U150	U118	1	1013011777
U150	U90	1	1013011777
U150	U77	1	1013011777
U150	U13	1	1013011777
U150	U48	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U107	1	1013011777
U150	U54	1	1013011777
U150	U106	1	1013011777
U150	U94	1	1013011777
U150	U126	1	1013011777
U150	U84	1	1013011777
U150	U57	1	1013011777
U150	U57	1	1013011777
U150	U120	1	1013011777
